date,gold_usd_oz,eur_usd,gld_close,gld_volume,gold_eur_oz,gold_eur_gram,gold_10g_eur,daily_return
2020-01-30,1583.5,1.1016855239868164,148.47000122070312,9119500.0,1437.3430216905977,46.211616753439245,462.1161675343925,0.008727195022131706
2020-01-31,1582.9000244140625,1.1029127836227417,149.3300018310547,14788300.0,1435.19963492916,46.14270532027457,461.4270532027457,-0.00037889206563779254
2020-02-03,1577.199951171875,1.1089794635772705,148.36000061035156,9105300.0,1422.2084384540815,45.72502896632474,457.2502896632474,-0.003601031748229011
2020-02-04,1550.4000244140625,1.1062926054000854,146.42999267578125,10525600.0,1401.437573428747,45.05723064699302,450.5723064699302,-0.01699209205395924
2020-02-05,1557.800048828125,1.1047282218933103,146.61000061035156,6160700.0,1410.120623295319,45.33639697446652,453.3639697446652,0.004772977488090024
2020-02-06,1565.0999755859375,1.100231051445007,147.39999389648438,4819800.0,1422.51936402848,45.735025448212575,457.35025448212576,0.004686048612788207
2020-02-07,1568.5999755859375,1.0982975959777832,147.7899932861328,6379300.0,1428.2103332744323,45.91799422169313,459.1799422169313,0.0022362788669072486
2020-02-10,1574.699951171875,1.0949305295944214,148.1699981689453,5793600.0,1438.1733896443343,46.23831368316537,462.3831368316537,0.003888802550604975
2020-02-11,1565.5999755859375,1.0913456678390503,147.66000366210938,5179400.0,1434.559206787294,46.12211509274821,461.2211509274821,-0.005778863191787997
2020-02-12,1567.4000244140625,1.091941475868225,147.5399932861328,5040600.0,1435.4249371906956,46.14994895078353,461.49948950783534,0.001149750163640162
2020-02-13,1575.0999755859375,1.0875948667526243,148.3800048828125,7082100.0,1448.2414580430316,46.56200935724377,465.62009357243767,0.004912562876061788
2020-02-14,1582.699951171875,1.0845986604690552,149.0,5345400.0,1459.2494061235575,46.91592284223826,469.1592284223826,0.004825075045227001
2020-02-17,1582.699951171875,1.0841753482818604,149.0,5345400.0,1459.8191645659977,46.93424098786303,469.3424098786303,0.0
2020-02-18,1600.0,1.0840108394622805,150.91000366210938,11524900.0,1476.0000008797645,47.45446656742053,474.5446656742053,0.0109307192530812
2020-02-19,1607.5,1.079540491104126,151.7899932861328,9269800.0,1489.0594778486638,47.87433818858533,478.74338188585335,0.004687499999999956
2020-02-20,1616.5999755859375,1.081009864807129,152.41000366210938,8457300.0,1495.4534904955444,48.07991031541609,480.79910315416095,0.0056609490425738596
2020-02-21,1644.5999755859375,1.078799843788147,154.6999969482422,16344500.0,1524.471833265209,49.012871003752274,490.1287100375228,0.017320302129691267
2020-02-24,1672.4000244140625,1.0839051008224487,156.08999633789062,27171000.0,1542.9395277733022,49.6066207267125,496.066207267125,0.01690383633759951
2020-02-25,1646.9000244140625,1.0849199295043943,153.3000030517578,28091500.0,1517.9922311560704,48.80454711386405,488.0454711386405,-0.015247548210802098
2020-02-26,1640.0,1.0881996154785156,153.97000122070312,17912500.0,1507.0764376982806,48.45359646658031,484.5359646658031,-0.004189704482223999
2020-02-27,1640.0,1.088589429855347,154.0,27878500.0,1506.536766775262,48.436245656445806,484.36245656445806,0.0
2020-02-28,1564.0999755859375,1.0997228622436523,148.3800048828125,42699600.0,1422.267399619995,45.72692461041346,457.2692461041346,-0.046280502691501524
2020-03-02,1592.300048828125,1.1051311492919922,149.1999969482422,16295400.0,1440.8245119579155,46.32354918121483,463.2354918121483,0.01802958486181372
2020-03-03,1642.0999755859375,1.114404797554016,153.88999938964844,28687700.0,1473.521990564065,47.37479674519154,473.7479674519154,0.03127546645147916
2020-03-04,1641.0999755859375,1.118067979812622,154.16000366210938,12315500.0,1467.7998164842988,47.190824713755646,471.9082471375565,-0.0006089763198755538
2020-03-05,1666.4000244140625,1.113908290863037,157.49000549316406,17973500.0,1495.9939144747402,48.097285336850845,480.9728533685085,0.015416518922981348
2020-03-06,1670.800048828125,1.1223849058151243,157.5500030517578,26973400.0,1488.6159286102638,47.86007776006764,478.6007776006764,0.0026404370796919707
2020-03-09,1674.5,1.1386020183563232,157.80999755859375,24868700.0,1470.6631228506822,47.28288208242423,472.8288208242423,0.0022144787309947844
2020-03-10,1659.0999755859375,1.139796018600464,154.47999572753906,18811500.0,1455.611309840438,46.7989554178931,467.989554178931,-0.009196789736675148
2020-03-11,1641.4000244140625,1.1316505670547483,153.92999267578125,18159900.0,1450.4477549867677,46.632943398227454,466.3294339822745,-0.010668405420007354
2020-03-12,1589.300048828125,1.1261515617370603,147.7899932861328,32893400.0,1411.2665673319048,45.37323990328756,453.7323990328756,-0.031741181193497225
2020-03-13,1515.699951171875,1.1184931993484497,143.27999877929688,35177200.0,1355.1266579491123,43.56830125063457,435.6830125063457,-0.04630975611591981
2020-03-16,1485.9000244140625,1.115536093711853,141.63999938964844,24496000.0,1332.005331597882,42.82493390126133,428.2493390126133,-0.019660835071461547
2020-03-17,1524.9000244140625,1.1163206100463867,143.55999755859375,24490300.0,1366.005438483034,43.91806190567087,439.1806190567087,0.026246718728858642
2020-03-18,1477.300048828125,1.101552128791809,140.6999969482422,21953400.0,1341.107706312945,43.11758182561272,431.1758182561272,-0.031215145139910194
2020-03-19,1478.5999755859375,1.0961546897888184,138.0399932861328,20828900.0,1348.8971851872475,43.36801920000153,433.68019200001527,0.0008799341466505517
2020-03-20,1484.0,1.0657345056533811,140.11000061035156,20056000.0,1392.4668781275766,44.768816310948175,447.68816310948176,0.003652119912907814
2020-03-23,1567.0,1.0694386959075928,146.3000030517578,28275200.0,1465.2546293643743,47.10899510872971,471.0899510872971,0.055929919137466255
2020-03-24,1660.199951171875,1.0764610767364502,153.39999389648438,20743500.0,1542.2758769923844,49.58528387456024,495.8528387456024,0.059476675923340716
2020-03-25,1632.300048828125,1.080263614654541,151.3000030517578,16457200.0,1511.0201127621249,48.58038846953316,485.8038846953316,-0.016805145864542737
2020-03-26,1650.0999755859375,1.0889569520950315,153.24000549316406,12778200.0,1515.3032196647712,48.71809345137271,487.1809345137271,0.010904812978834055
2020-03-27,1623.9000244140625,1.1048258543014526,152.25,9824600.0,1469.8244235430247,47.25591729364942,472.5591729364942,-0.01587779623023844
2020-03-30,1622.0,1.113908290863037,152.9199981689453,12080900.0,1456.1342377147605,46.8157679269137,468.157679269137,-0.0011700378012791113
2020-03-31,1583.4000244140625,1.1030466556549072,148.0500030517578,13319500.0,1435.4787409005444,46.15167877893306,461.5167877893306,-0.023797765466052723
2020-04-01,1578.199951171875,1.102657437324524,149.4499969482422,11827400.0,1431.26949290906,46.0163484144569,460.163484144569,-0.0032841184552284686
2020-04-02,1625.699951171875,1.0953621864318848,151.89999389648438,9188300.0,1484.166580980445,47.717028018726026,477.1702801872602,0.03009758045216593
2020-04-03,1633.699951171875,1.0847399234771729,152.64999389648438,8469100.0,1506.075249756634,48.421407550810486,484.2140755081049,0.004920957273962578
2020-04-06,1677.0,1.0806955099105835,156.8800048828125,14739300.0,1551.7784469547344,49.89079836528797,498.9079836528797,0.026504284827250757
2020-04-07,1664.800048828125,1.0803803205490112,156.0399932861328,9195400.0,1540.938887133868,49.5422986845168,495.422986845168,-0.007274866530635027
2020-04-08,1665.4000244140625,1.0895144939422607,154.64999389648438,7600800.0,1528.570784210532,49.14465523849509,491.4465523849509,0.0003603889766581325
2020-04-09,1736.199951171875,1.0863661766052246,158.69000244140625,18123000.0,1598.1719502693925,51.38238302021935,513.8238302021934,0.04251226475316172
2020-04-10,1736.199951171875,1.0927408933639526,158.69000244140625,18123000.0,1588.8487030324848,51.08263388469094,510.82633884690944,0.0
2020-04-13,1744.800048828125,1.0932666063308716,161.41000366210938,20549200.0,1595.9511053610927,51.31098125166276,513.1098125166276,0.004953402775092375
2020-04-14,1756.699951171875,1.0922993421554563,162.67999267578125,17095100.0,1608.2587285142397,51.70668022937096,517.0668022937095,0.006820209772313124
2020-04-15,1727.199951171875,1.098538875579834,161.85000610351562,12141900.0,1572.2702123402044,50.54962342952415,505.4962342952415,-0.016792850697309403
2020-04-16,1720.4000244140625,1.0905101299285889,161.7100067138672,9233200.0,1577.6103102561017,50.72131143620819,507.2131143620819,-0.0039369655801569925
2020-04-17,1689.199951171875,1.0858471393585205,158.57000732421875,14652700.0,1555.6517026602785,50.01532633498732,500.1532633498732,-0.018135359683463026
2020-04-20,1701.5999755859375,1.0866966247558594,159.6999969482422,10688700.0,1565.846379589358,50.34309256480326,503.4309256480326,0.007340767684405947
2020-04-21,1678.199951171875,1.0864840745925903,158.61000061035156,12478100.0,1544.6153242523746,49.66049879442425,496.6049879442425,-0.013751777591560432
2020-04-22,1728.699951171875,1.0856467485427856,161.72999572753906,12902100.0,1592.3226901312332,51.194325080175325,511.94325080175327,0.030091765861830932
2020-04-23,1733.300048828125,1.080964207649231,163.33999633789062,14928500.0,1603.4758936167984,51.55290863140156,515.5290863140156,0.002661015668526945
2020-04-24,1723.5,1.077702283859253,162.63999938964844,11199300.0,1599.2357312523686,51.41658434749686,514.1658434749686,-0.005653982895085452
2020-04-27,1711.9000244140625,1.08236825466156,161.55999755859375,9033500.0,1581.62438434537,50.85036681869789,508.5036681869789,-0.006730476116006634
2020-04-28,1710.5,1.0824854373931885,160.83999633789062,10383000.0,1580.1598256316306,50.803280197779365,508.03280197779367,-0.0008178190280367925
2020-04-29,1703.4000244140625,1.0836584568023682,161.72999572753906,12232300.0,1571.897504902432,50.53764061608604,505.3764061608604,-0.004150818816683666
2020-04-30,1684.199951171875,1.087725043296814,158.8000030517578,13633500.0,1548.3691963799874,49.78118849582804,497.8118849582804,-0.011271617334156159
2020-05-01,1694.5,1.094546914100647,159.77999877929688,10914300.0,1548.1291648355837,49.77347130823166,497.7347130823166,0.006115692392080874
2020-05-04,1706.9000244140625,1.0959625244140625,160.33999633789062,7986200.0,1557.4437869822484,50.072943140876376,500.7294314087637,0.007317807267077203
2020-05-05,1704.4000244140625,1.0904293060302734,161.02000427246094,10563100.0,1563.0541246355162,50.25331955038874,502.5331955038874,-0.0014646434848216705
2020-05-06,1684.199951171875,1.0838581323623655,158.9499969482422,13352000.0,1553.893356412809,49.95879423257219,499.5879423257219,-0.01185172081250807
2020-05-07,1721.800048828125,1.0798553228378296,161.38999938964844,13691700.0,1594.472900594945,51.26345590029885,512.6345590029885,0.022325198163132498
2020-05-08,1709.9000244140625,1.0837171077728271,160.4199981689453,12240900.0,1577.810308751256,50.72774153234381,507.27741532343816,-0.006911385803573311
2020-05-11,1695.300048828125,1.0839520692825315,159.4199981689453,11209800.0,1563.999088954408,50.28370083606051,502.8370083606051,-0.008538496624058811
2020-05-12,1704.4000244140625,1.080940842628479,160.0399932861328,10406000.0,1576.774562675922,50.69444154760468,506.94441547604674,0.005367766957965925
2020-05-13,1713.9000244140625,1.0846810340881348,161.5800018310547,10950400.0,1580.0958720135611,50.80122404274635,508.0122404274635,0.005573808885191767
2020-05-14,1738.0999755859375,1.08236825466156,163.00999450683594,17084400.0,1605.8305184952185,51.62861152266524,516.2861152266523,0.01411981494086767
2020-05-15,1753.4000244140625,1.0806955099105835,163.92999267578125,13918800.0,1622.4736832293663,52.16370129501073,521.6370129501073,0.00880274382546209
2020-05-18,1731.800048828125,1.0821340084075928,162.69000244140625,14133800.0,1600.356365637694,51.45261355274146,514.5261355274146,-0.01231890913949063
2020-05-19,1744.199951171875,1.0915124416351318,164.25999450683594,8535800.0,1597.9661656984777,51.37576689756708,513.7576689756708,0.007160123567464316
2020-05-20,1750.5999755859375,1.0927767753601074,164.64999389648438,10666100.0,1601.973994193878,51.50462147970094,515.0462147970094,0.0036693180789062474
2020-05-21,1720.5,1.0982975959777832,162.25,11791000.0,1566.5153108782758,50.36459918910335,503.6459918910334,-0.017194091172006765
2020-05-22,1734.5999755859375,1.0952903032302856,163.2100067138672,8540900.0,1583.689703515285,50.916768322384456,509.16768322384456,0.008195277876162477
2020-05-25,1734.5999755859375,1.0907801389694214,163.2100067138672,8540900.0,1590.237953199994,51.12729928143115,511.27299281431146,0.0
2020-05-26,1704.800048828125,1.0902997255325315,160.88999938964844,13972000.0,1563.6067852768235,50.27108798935244,502.7108798935244,-0.017179711274783238
2020-05-27,1710.300048828125,1.0981770753860474,161.17999267578125,13063500.0,1557.3991546189354,50.07150817814508,500.7150817814508,0.003226184797320286
2020-05-28,1713.300048828125,1.1016855239868164,161.72000122070312,9758500.0,1555.16253188839,49.99959914120244,499.9959914120244,0.0017540781818112805
2020-05-29,1736.9000244140625,1.1079105138778689,162.91000366210938,12581800.0,1567.7259152768822,50.40352099528613,504.0352099528613,0.013774572411924924
2020-06-01,1737.800048828125,1.1118524074554443,163.66000366210938,8140200.0,1562.9772775374097,50.25084886065586,502.50848860655856,0.0005181785948595863
2020-06-02,1725.199951171875,1.1125946044921875,162.60000610351562,10388900.0,1550.6096687924296,49.85322130282539,498.53221302825386,-0.007250602659809369
2020-06-03,1697.800048828125,1.118943691253662,159.60000610351562,17000500.0,1517.3239387282424,48.78306102940963,487.8306102940963,-0.015882160398357326
2020-06-04,1718.9000244140625,1.1235954761505127,161.27999877929688,10094000.0,1529.8210618496696,49.18485256802834,491.8485256802834,0.012427833065796756
2020-06-05,1676.199951171875,1.1337867975234983,158.00999450683594,16021200.0,1478.4084228473605,47.53189907397433,475.3189907397433,-0.02484151063802742
2020-06-08,1698.300048828125,1.1319515705108645,159.72000122070312,9244400.0,1500.329248239534,48.23666945004691,482.3666945004691,0.013184642823070858
2020-06-09,1714.699951171875,1.1305567026138306,161.25999450683594,9045600.0,1516.6863786730146,48.762563012941136,487.6256301294114,0.009656657759072873
2020-06-10,1713.300048828125,1.1332215070724487,163.57000732421875,13009300.0,1511.8845151944251,48.60817963233801,486.0817963233801,-0.0008164124241055726
2020-06-11,1732.0,1.1365444660186768,162.38999938964844,11673900.0,1523.9174988614463,48.995048752116205,489.950487521162,0.010914580423122988
2020-06-12,1729.300048828125,1.1288082599639893,162.6199951171875,6895400.0,1531.969697744143,49.25393276461309,492.5393276461309,-0.0015588632632073107
2020-06-15,1720.300048828125,1.1252011060714722,162.3300018310547,8532500.0,1528.8822945032302,49.15467051949878,491.5467051949878,-0.005204417825639296
2020-06-16,1729.5999755859375,1.1337740421295166,162.25,7964000.0,1525.5244090236074,49.04671207496286,490.46712074962863,0.005405991102626295
2020-06-17,1729.199951171875,1.1265701055526731,162.55999755859375,4758200.0,1534.9244069667225,49.34892880115493,493.4892880115493,-0.00023128146375406278
2020-06-18,1724.800048828125,1.1242902278900146,162.24000549316406,5397600.0,1534.12349057334,49.32317876037552,493.2317876037552,-0.00254447285912085
2020-06-19,1745.9000244140625,1.1211000680923462,164.02999877929688,12187400.0,1557.3097122229867,50.06863254048537,500.6863254048537,0.012233287910835555
2020-06-22,1756.699951171875,1.1177555322647097,165.08999633789062,12385600.0,1571.631631840449,50.52909260502673,505.2909260502673,0.006185879263869598
2020-06-23,1772.0999755859375,1.1279679536819458,166.47999572753906,12137300.0,1571.0552501083007,50.51056151585193,505.1056151585193,0.00876645121085673
2020-06-24,1765.800048828125,1.1312345266342163,165.89999389648438,10901400.0,1560.9495708038046,50.18565662397494,501.85656623974944,-0.0035550628320105693
2020-06-25,1762.0999755859375,1.1250872611999512,165.8000030517578,7093800.0,1566.1896071124177,50.35412757768154,503.5412757768154,-0.002095408959039924
2020-06-26,1772.5,1.1222084760665894,166.5399932861328,9753500.0,1579.4747926095897,50.78125589112446,507.8125589112446,0.005902062628770022
2020-06-29,1774.800048828125,1.1225864887237549,166.6300048828125,6735700.0,1580.991813687209,50.83002921495038,508.3002921495038,0.0012976298043019252
2020-06-30,1793.0,1.1247202157974243,167.3699951171875,12762300.0,1594.1742442397256,51.25385388267319,512.538538826732,0.010254648789249421
2020-07-01,1773.199951171875,1.1235954761505127,166.6199951171875,13214800.0,1578.147997931547,50.73859848350016,507.3859848350015,-0.01104297201791693
2020-07-02,1784.0,1.1251378059387207,166.97999572753906,8753500.0,1585.5835530400473,50.97765695307754,509.7765695307754,0.0060907112144839015
2020-07-03,1784.0,1.1237848997116089,166.97999572753906,8753500.0,1587.4924110991517,51.03902811899469,510.3902811899469,0.0
2020-07-06,1788.5,1.1247202157974243,167.97999572753906,7265700.0,1590.173249203987,51.125219001205245,511.2521900120525,0.002522421524663754
2020-07-07,1804.199951171875,1.1312856674194336,169.0399932861328,11633100.0,1594.8226015162206,51.27469903760736,512.7469903760737,0.008778278541724971
2020-07-08,1815.5,1.1275228261947632,170.08999633789062,11662700.0,1610.1669587719714,51.76803121102035,517.6803121102035,0.006263190962168652
2020-07-09,1799.199951171875,1.1339154243469238,169.6300048828125,13327400.0,1586.7144167371391,51.01401503808701,510.14015038087007,-0.008978269803428862
2020-07-10,1798.199951171875,1.128795504570007,169.19000244140625,8218000.0,1593.0254363095328,51.216918877603256,512.1691887760326,-0.0005558025940077815
2020-07-13,1811.0,1.1310042142868042,169.39999389648438,11095900.0,1601.2318761712058,51.48076184902683,514.8076184902683,0.007118256687629998
2020-07-14,1810.5999755859373,1.134549617767334,170.19000244140625,9812700.0,1595.875532662022,51.30855153477975,513.0855153477975,-0.00022088592714675226
2020-07-15,1811.4000244140625,1.1410704851150513,170.33999633789062,7533800.0,1587.4567329917604,51.03788104206152,510.3788104206152,0.0004418694570380577
2020-07-16,1798.699951171875,1.1417193412780762,168.72999572753906,10242400.0,1575.4309190894098,50.65124243539826,506.5124243539826,-0.007011191934976124
2020-07-17,1808.300048828125,1.139211654663086,170.1199951171875,10296000.0,1587.3257979992466,51.03367138744021,510.3367138744021,0.005337242406658893
2020-07-20,1815.9000244140625,1.1442956924438477,170.94000244140625,10095500.0,1586.9150224063887,51.02046465530852,510.2046465530853,0.004202828834110051
2020-07-21,1842.4000244140625,1.1458691358566284,173.0,12826100.0,1607.862509567222,51.69394150392149,516.9394150392149,0.014593314413633873
2020-07-22,1864.0999755859373,1.15340256690979,175.6300048828125,18712500.0,1616.1746376031192,51.96118242651532,519.6118242651531,0.011778088842989476
2020-07-23,1889.0999755859373,1.1568717956542969,177.17999267578125,23006800.0,1632.938051288139,52.50013828952172,525.0013828952173,0.0134112978528107
2020-07-24,1897.300048828125,1.1596084833145142,178.6999969482422,15601300.0,1636.1557164579062,52.60358854977434,526.0358854977435,0.004340730161538575
2020-07-27,1931.0,1.1652567386627195,182.22999572753903,21115600.0,1657.145533623833,53.27842633863819,532.7842633863819,0.017762056767294032
2020-07-28,1944.699951171875,1.1769275665283203,183.75,21164600.0,1652.3531324092576,53.12434717666043,531.2434717666043,0.007094744263011377
2020-07-29,1953.5,1.171879529953003,185.1300048828125,25640100.0,1666.98022285477,53.59461870383623,535.9461870383623,0.004525144777641543
2020-07-30,1942.300048828125,1.1782865524291992,183.75999450683597,18061200.0,1648.4106050636046,52.99759207367674,529.9759207367674,-0.005733274211351391
2020-07-31,1962.800048828125,1.1872254610061646,185.42999267578125,15876700.0,1653.2664715299038,53.15371168935663,531.5371168935662,0.010554496980200723
2020-08-03,1966.0,1.1782310009002686,185.63999938964844,12897000.0,1668.603184348238,53.64679808858289,536.4679808858289,0.0016302991095733521
2020-08-04,2001.199951171875,1.1763322353363037,189.58999633789065,20773200.0,1701.2200219096678,54.69545298470165,546.9545298470165,0.01790434952791209
2020-08-05,2031.0999755859373,1.181544303894043,191.3500061035156,27078100.0,1719.021427205052,55.26778102802103,552.6778102802102,0.014941047943036967
2020-08-06,2051.5,1.187281847000122,193.88999938964844,20640100.0,1727.8963753918065,55.553117025151714,555.5311702515171,0.010043830761298445
2020-08-07,2010.0999755859373,1.1876484155654907,190.80999755859372,24570200.0,1692.5042371473564,54.4152342066763,544.152342066763,-0.020180367737783422
2020-08-10,2024.4000244140625,1.178272724151611,190.1499938964844,19047200.0,1718.1081959371384,55.23841998286812,552.3841998286812,0.007114098304467076
2020-08-11,1932.5999755859373,1.1737778186798096,179.94000244140625,45355000.0,1646.4785284148602,52.9354744133252,529.354744133252,-0.045346792986082685
2020-08-12,1934.9000244140625,1.1736538410186768,179.10000610351562,28660500.0,1648.612185970149,53.00407304548199,530.0407304548198,0.0011901318727005616
2020-08-13,1956.699951171875,1.179380178451538,183.3300018310547,18596800.0,1659.0917728843938,53.34099933719336,533.4099933719336,0.011266694135483313
2020-08-14,1937.0,1.1816558837890625,182.5399932861328,11792000.0,1639.22511331207,52.70227187654347,527.0227187654347,-0.010067946881726408
2020-08-17,1985.0,1.1852554082870483,186.5,15709800.0,1674.744520144191,53.8442464720752,538.442464720752,0.0247805885389778
2020-08-18,1999.4000244140625,1.1876484155654907,188.17999267578125,16291600.0,1683.494877953474,54.12557679854273,541.2557679854273,0.007254420359729119
2020-08-19,1958.699951171875,1.1947859525680542,182.2400054931641,24646900.0,1639.373100229272,52.70702976286501,527.0702976286501,-0.020356143215570333
2020-08-20,1933.800048828125,1.1843500137329102,183.5,16692200.0,1632.7943820704238,52.4955192203586,524.955192203586,-0.012712463860966805
2020-08-21,1934.5999755859373,1.1873664855957031,182.02999877929688,12713700.0,1629.3200111803278,52.38381568570507,523.8381568570508,0.00041365536126503066
2020-08-24,1927.699951171875,1.1798018217086792,181.0,11605800.0,1633.9184392680734,52.53165847149271,525.3165847149271,-0.003566641425172379
2020-08-25,1911.800048828125,1.1794538497924805,181.22000122070312,10056100.0,1620.9197580426717,52.1137414774116,521.137414774116,-0.008248120945422155
2020-08-26,1940.699951171875,1.183501958847046,183.3600006103516,12715800.0,1639.7944563289805,52.72057666593729,527.2057666593729,0.015116592533547024
2020-08-27,1921.5999755859373,1.1842728853225708,181.2400054931641,16299200.0,1622.5989798479045,52.16772967183449,521.6772967183449,-0.00984179732390078
2020-08-28,1964.5999755859373,1.1819632053375244,184.38999938964844,13200800.0,1662.1498594153963,53.439319028900165,534.3931902890016,0.022377185962904944
2020-08-31,1967.5999755859373,1.1918240785598757,184.8300018310547,10251200.0,1650.9147708808337,53.07810281417955,530.7810281417956,0.0015270284217046015
2020-09-01,1968.199951171875,1.193901538848877,185.0500030517578,10662100.0,1648.544613712076,53.00190054855807,530.0190054855807,0.00030492762420331054
2020-09-02,1934.4000244140625,1.1923214197158811,182.6199951171875,11536900.0,1622.3813414968351,52.16073244158488,521.6073244158488,-0.017173014732414726
2020-09-03,1927.5999755859373,1.184735894203186,181.13999938964844,12148100.0,1627.0292687319793,52.31016666072883,523.1016666072883,-0.0035153271000319952
2020-09-04,1923.9000244140625,1.1839784383773804,181.63999938964844,11567900.0,1624.9451527603242,52.24316082628399,522.4316082628399,-0.0019194600636732728
2020-09-07,1923.9000244140625,1.183445930480957,181.63999938964844,11567900.0,1625.6763193500374,52.2666683604751,522.666683604751,0.0
2020-09-08,1933.0,1.182172775268555,181.2899932861328,13229200.0,1635.1247807757031,52.57044322265028,525.7044322265028,0.004729962820551936
2020-09-09,1944.699951171875,1.177024483680725,183.0500030517578,8424100.0,1652.2170763096772,53.11997287474648,531.1997287474649,0.006052742458290128
2020-09-10,1954.199951171875,1.1806375980377195,182.4600067138672,9143600.0,1655.207283267834,53.21611018913736,532.1611018913736,0.004885072370303334
2020-09-11,1937.800048828125,1.1824384927749634,182.4499969482422,7662300.0,1638.8167846942029,52.6891438164259,526.891438164259,-0.008392131180801399
2020-09-14,1953.0999755859373,1.1842728853225708,183.88999938964844,9709500.0,1649.1975791997927,53.02289386081286,530.2289386081286,0.007895513661001718
2020-09-15,1956.300048828125,1.187000036239624,183.4499969482422,7993700.0,1648.1044558563094,52.98774915544261,529.8774915544261,0.0016384584927495727
2020-09-16,1960.199951171875,1.1844412088394165,183.97000122070312,12702400.0,1654.9575753891504,53.20808190040189,532.080819004019,0.0019935093014418204
2020-09-17,1940.0,1.1803449392318726,182.9600067138672,8836200.0,1643.5873408856944,52.84252064512658,528.4252064512658,-0.010305046258060946
2020-09-18,1952.0999755859373,1.1848200559616089,183.1999969482422,9959700.0,1647.5919408720663,52.971271428362286,529.7127142836229,0.006237100817493513
2020-09-21,1901.199951171875,1.1845533847808838,179.52000427246094,17436100.0,1604.9930510506751,51.60168633917968,516.0168633917967,-0.026074496721810725
2020-09-22,1898.5999755859373,1.176800012588501,178.64999389648438,7977900.0,1613.3582216826785,51.87063261956624,518.7063261956623,-0.0013675445259374586
2020-09-23,1859.9000244140625,1.1708368062973022,174.7899932861328,18134000.0,1588.521999317633,51.07213012418644,510.7213012418644,-0.02038341497393703
2020-09-24,1868.300048828125,1.1658544540405271,175.44000244140625,11759200.0,1602.5156848293684,51.52203722505082,515.2203722505083,0.004516384915210114
2020-09-25,1857.699951171875,1.1673243045806885,174.94000244140625,6779200.0,1591.4171784842383,51.16521222641305,511.65212226413047,-0.005673659144257326
2020-09-28,1872.800048828125,1.1635348796844482,176.6999969482422,7109700.0,1609.5779177122995,51.7490931153182,517.4909311531819,0.00812838351356171
2020-09-29,1894.300048828125,1.167883276939392,178.19000244140625,8718500.0,1621.9943261730862,52.14828961927391,521.4828961927391,0.01148013639440748
